1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,2,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,5,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,4,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,5,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,3,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,5,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,2,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,6,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,4,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,3,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,4,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,3,0.867
1,1,0.867
1,1,0.867
1,3,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
1,1,0.867
