26.92306,0.0659897041353169,0.0810325873353117,0.952783463754455,0
0.01656782,0.0234406919223348,0.0287063987985052,0.0716405173712018,0.736268312553647
0.03313272,0.0247323892314557,0.0281728649627763,0.0702321923576751,0.736572006343018
0.05026545,0.0251362410665458,0.0288582945524486,0.0688852201170173,0.736902978017661
0.06626739,0.0272450704933593,0.0299519439808461,0.0678003915422417,0.737715858998793
0.08283374,0.026781505157361,0.0314025484310124,0.0668103808891696,0.739441639873722
0.09940059,0.0264656521657144,0.03224936725925,0.0667601831659144,0.740956471769208
0.1159672,0.0278940619637572,0.0317614021497048,0.0635252187784102,0.741765715698969
0.1328422,0.0269763597392722,0.032980365575106,0.0599974343385899,0.742920479508853
0.1492964,0.0283953410898032,0.0356860086922351,0.0569716271313117,0.745406404120052
0.1663285,0.0292093303916581,0.0358473979308005,0.052768962189959,0.747026710505259
0.1823789,0.0289673335721874,0.0360011923816685,0.0483515625435746,0.748947073628468
0.199251,0.0278217771994994,0.0367910503021776,0.0448182005789475,0.749930896023975
0.2153656,0.0278170629757436,0.0347328628362361,0.0416194901026827,0.750414623856148
0.2321311,0.0286986228181003,0.0334835202600461,0.0380582405140252,0.751358438686588
0.2485397,0.0280559169793772,0.031281031827857,0.0348929951865963,0.753044211996451
0.2650661,0.0275609234850059,0.0299500452839215,0.0314711837180895,0.754098956893667
0.2816334,0.0252305255416641,0.0286874118292621,0.0290867918635066,0.754988215953562
0.2981986,0.0237895444802726,0.0250096358868907,0.0264848765414887,0.755286454165878
0.3147669,0.0234799771203007,0.0234584004997377,0.0242510778566689,0.756088423992901
0.331332,0.0248203880748999,0.0218843807494923,0.0226949484357837,0.756750367342188
0.3478984,0.0270156449372381,0.0208078195934133,0.0209965921323432,0.75787421621543
0.3644665,0.0306141690709208,0.0211135097982255,0.0198141568734631,0.759358133174273
0.3810333,0.0337114140785581,0.0201451743668325,0.0185229598808648,0.76110937340879
0.3975999,0.0365415197400264,0.019455947383311,0.0176221896246882,0.762205944396759
0.4141658,0.0401746148479191,0.0192755711755025,0.0166656441204522,0.763042466211793
0.4307319,0.0424060140923861,0.0196249314095738,0.015176444997239,0.763744417126148
0.4473,0.0446829841664938,0.0189603874860684,0.0154971526735866,0.763993555144973
0.4638714,0.0467493855795037,0.019890748978976,0.0155557166840508,0.764577301889812
0.4806592,0.0471548088225127,0.0197825232542909,0.0149951754410433,0.765291982483961
0.4972536,0.0470149535177538,0.0190192470907215,0.0136231043387572,0.766221249108923
0.5135671,0.0465309598788131,0.0188027956413513,0.0132075787407073,0.766474024179118
0.5302698,0.0451874061083769,0.018280653987169,0.0121283276907372,0.76644129071679
0.5466989,0.0444378445311861,0.0171604228018317,0.0119972558577955,0.764577301889812
0.5632669,0.0443184175293696,0.0172553576480465,0.0141501804329275,0.76352073846691
0.58017,0.043757424902416,0.0173370016157911,0.0144513667724538,0.762613294150166
0.5964001,0.0432640028159628,0.0152788141498496,0.0155194627728114,0.761834965157048
0.6129675,0.0432372888813464,0.0140902298752373,0.0165624599115408,0.760745668271819
0.6295334,0.0405957521701145,0.014684522012543,0.0180237714107236,0.760216477297525
0.6461005,0.0408204635024799,0.0152560297867574,0.0195687457819976,0.760403785443066
0.6626656,0.0411708874683365,0.0151667910313154,0.019889453458344,0.75945451503557
0.6792332,0.0413437423393865,0.0144927536231888,0.0204304733645301,0.759696378951656
0.6959627,0.040746607330304,0.0133725224378516,0.020603376633518,0.759330855289
0.7124885,0.0397613345653172,0.0129775934775966,0.0223045216993607,0.759014431819835
0.728932,0.0400960444519873,0.010915608617806,0.0241702037469811,0.758794390211967
0.7454986,0.0396749071297919,0.0103327086620451,0.0246749697419278,0.758556163347252
0.7620667,0.0399907601214385,0.0108168763777421,0.0246693922171222,0.758934416689701
0.7786343,0.0396104794051278,0.00919159181054102,0.0258462499511968,0.758145176542474
0.7952043,0.0401180441628486,0.00935677844295468,0.0261613801027388,0.757997875962
0.8121307,0.0404401827861692,0.00993588100486644,0.0268195280298509,0.75736502902367
0.8283324,0.0417051661606737,0.0105643496868102,0.0277370308604454,0.75781056781646
0.8449,0.0427171528602768,0.0115250903305066,0.0273326603120066,0.758772567903749
0.8614673,0.0423698717102573,0.0108719385885469,0.028107936260047,0.758536159564718
0.8780336,0.042404442684468,0.0117966039906817,0.0285429831949183,0.758370673727396
0.8946,0.0430282916281675,0.0121459642247529,0.0292178636964496,0.758688915722246
0.911168,0.0430534341548658,0.0119257153815336,0.0305369483130783,0.758994428037302
0.9280331,0.0422158737342308,0.0127117759081944,0.0285680820565453,0.759225380799279
0.944299,0.0423541576310715,0.014052255936751,0.0291899760724192,0.759452696509885
0.9608673,0.0420980181403331,0.0135472025548872,0.0297728274146503,0.759634549078371
0.9774318,0.0408063208312123,0.0141490894798904,0.0300182385061157,0.759343584968794
0.9940003,0.0398116196187137,0.0141338999044955,0.0312257726266241,0.759027161499629
1.010655,0.0405847523146839,0.0135794804025998,0.0296584881561265,0.758790753160598
1.027134,0.0409823185180993,0.0142307334476349,0.0301270002398339,0.759578174782141
1.0437,0.0416061674617988,0.0153072946037139,0.0287800279991748,0.759294484775303
1.060266,0.0414018844323759,0.0141035207537067,0.0301632541510733,0.759481792920843
1.076833,0.0407953209757816,0.0151819806067102,0.0305369483130783,0.759674556643438
1.093399,0.0405391814850433,0.0145231327739777,0.0306206111851682,0.759378136956806
1.109967,0.0405281816296127,0.0144073122615951,0.0301911417751037,0.759056257910587
1.126532,0.0394423387578337,0.0154952655992198,0.0271430244686019,0.759345403494479
1.1431,0.0391531997008042,0.0147376855264233,0.0287549291375478,0.758530703987663
1.159667,0.0401966145587803,0.0151914740913314,0.0293043153309429,0.756803104587049
1.176233,0.0404668967207863,0.0145326262585988,0.0303640450440903,0.75526463185766
1.192801,0.0412981715097459,0.0149978070050526,0.0306875414828414,0.754993671530617
1.209366,0.041898449334666,0.0159870281026133,0.0315911005014201,0.754224435165922
1.225935,0.0420838754690655,0.015726906623984,0.0317640037704068,0.753073308407408
1.2425,0.0421514460095667,0.0149883135204315,0.0325448572432528,0.752491380188254
1.259067,0.0427721521374292,0.0137826409735005,0.0318169902560642,0.752660503076946
1.275692,0.0433048594218475,0.0148402151603355,0.0327679582354947,0.75171486972082
1.292441,0.0441769908166925,0.014773760767985,0.0319396958017969,0.750420079433202
