0.8111482,2.807137,0.5129141,2.103932,3.216259
0.8277163,2.808886,0.5120147,2.102034,3.217544
0.8442968,2.809317,0.5120379,2.100034,3.219056
0.8609378,2.807358,0.5115218,2.098883,3.219164
0.8774166,2.804632,0.5104507,2.097046,3.219564
0.8941597,2.801152,0.5104038,2.095477,3.220464
0.9105501,2.798408,0.5100574,2.094575,3.220685
0.9271393,2.795508,0.5100403,2.093655,3.221127
0.9436828,2.793429,0.5097535,2.093235,3.221289
0.9602494,2.78982,0.5097888,2.092487,3.221946
0.9768908,2.786973,0.5086659,2.091928,3.222279
0.9934593,2.782897,0.5088634,2.091656,3.223369
1.010896,2.779081,0.5084934,2.091422,3.22345
1.026517,2.776027,0.5081106,2.090985,3.223054
1.04317,2.771803,0.5080952,2.091146,3.222897
1.059747,2.769028,0.5077838,2.091014,3.222308
1.076647,2.765036,0.5078627,2.090305,3.221923
1.092894,2.761756,0.5073086,2.089706,3.221917
1.109852,2.759834,0.5064703,2.08944,3.221988
1.125916,2.757032,0.5047168,2.089519,3.221708
1.142939,2.755378,0.503611,2.089292,3.221803
1.15905,2.752957,0.5028186,2.089101,3.221822
1.175812,2.751127,0.5015815,2.088962,3.222138
1.192183,2.749004,0.5005531,2.088807,3.221893
1.208905,2.747997,0.4993102,2.088694,3.221899
1.225315,2.747397,0.4988247,2.088543,3.221981
1.241883,2.746644,0.4987342,2.088484,3.221992
1.258613,2.747028,0.4977233,2.088367,3.222064
1.275016,2.747465,0.4972233,2.087715,3.222054
1.292019,2.747832,0.4964947,2.088038,3.222364
1.308148,2.747199,0.4954582,2.087981,3.222093
1.324715,2.747594,0.4949699,2.087675,3.22208
1.341996,2.746159,0.4943998,2.087942,3.221841
1.35785,2.744432,0.4926579,2.087393,3.221573
1.374602,2.74295,0.4917086,2.087479,3.221351
1.390983,2.740052,0.4906571,2.087477,3.22034
1.40755,2.735798,0.4891693,2.087268,3.218879
1.424232,2.733121,0.4881175,2.087299,3.218408
1.440909,2.730116,0.4868215,2.08745,3.216995
1.45725,2.728391,0.4857568,2.087469,3.215346
1.473816,2.725775,0.4849613,2.087826,3.21371
1.490381,2.723847,0.483721,2.087851,3.212337
1.507121,2.721694,0.4830204,2.088097,3.211205
1.523532,2.718637,0.4826115,2.087518,3.209057
1.540082,2.716843,0.4814032,2.087321,3.207769
1.557099,2.715758,0.480369,2.086798,3.207169
1.573216,2.714106,0.4806079,2.086138,3.206156
1.590234,2.712788,0.4797001,2.085708,3.206298
1.60635,2.711307,0.4786041,2.084901,3.20629
1.623289,2.711166,0.4779344,2.084322,3.206442
1.639483,2.712148,0.4770701,2.083437,3.206953
1.656049,2.712144,0.4768845,2.082078,3.209087
1.672617,2.711307,0.4763771,2.080411,3.210639
1.689184,2.708272,0.4754595,2.079222,3.211387
1.706074,2.706476,0.4750893,2.078165,3.21151
1.722315,2.701863,0.4746788,2.076438,3.211871
1.738882,2.697037,0.4740097,2.075529,3.212171
1.755523,2.693644,0.4743968,2.075459,3.211622
1.772059,2.689166,0.4763878,2.0755,3.210263
1.788582,2.686094,0.4855015,2.076034,3.210259
1.805245,2.686414,0.5039445,2.080936,3.213321
1.821715,2.690019,0.5125733,2.095024,3.214626
1.838896,2.703292,0.5119242,2.137419,3.205282
1.85485,2.729712,0.5069544,2.187485,3.186907
1.871417,2.767756,0.5180581,2.237185,3.169165
1.887983,2.818038,0.5458754,2.301555,3.143485
1.904777,2.855241,0.5701555,2.36725,3.117874
1.921117,2.874652,0.580374,2.414887,3.101212
1.938187,2.893241,0.5827438,2.468151,3.086709
1.95425,2.904896,0.5766413,2.506217,3.079374
1.970817,2.91232,0.5623553,2.547718,3.074403
1.987386,2.914604,0.5497322,2.576066,3.071895
2.004289,2.912738,0.5342141,2.606013,3.06852
2.020517,2.904363,0.5194921,2.631404,3.065048
2.037083,2.895806,0.5092273,2.647558,3.06303
2.05365,2.883668,0.4965886,2.661139,3.063245
2.070773,2.8755,0.4872296,2.664988,3.06604
2.087278,2.876899,0.475712,2.662159,3.07344
2.103651,2.887922,0.4690127,2.654412,3.082266
2.119915,2.904441,0.4618068,2.638736,3.093538
2.136483,2.925329,0.4561755,2.617331,3.10434
2.153814,2.942889,0.4510484,2.590217,3.11532
2.169614,2.944712,0.446005,2.56636,3.12565
2.186181,2.934908,0.4386808,2.539795,3.137364
2.202749,2.912232,0.4257711,2.500703,3.153684
2.21971,2.890162,0.4187486,2.465501,3.166751
2.235886,2.872612,0.4146211,2.437896,3.175444
2.253047,2.848963,0.4099877,2.404221,3.186567
2.269017,2.826414,0.4071217,2.377328,3.196129
2.285917,2.797769,0.4038898,2.34518,3.207446
2.302369,2.774685,0.4010978,2.313044,3.217995
2.318716,2.760657,0.4001071,2.289454,3.226837
2.335281,2.743339,0.4003404,2.262956,3.236651
2.351848,2.729738,0.3999929,2.243963,3.243335
2.368922,2.712789,0.3982468,2.223044,3.25051
2.38498,2.696256,0.3970646,2.204797,3.256336
2.401549,2.683759,0.3956897,2.192502,3.259898
2.418174,2.669932,0.3945859,2.178853,3.26386
2.434683,2.660207,0.3948813,2.169534,3.266567
2.451531,2.647739,0.3949882,2.159446,3.269877
2.467842,2.638548,0.3946983,2.152627,3.272459
2.484387,2.627742,0.3940346,2.144892,3.275228
2.500952,2.617573,0.3934813,2.13855,3.277015
2.517517,2.610096,0.392491,2.133855,3.277914
2.534081,2.599928,0.3912658,2.129072,3.279338
2.550694,2.592481,0.3905468,2.125464,3.28027
2.567477,2.582318,0.3902155,2.121211,3.281047
2.583782,2.576599,0.3890266,2.119633,3.281475
2.600349,2.571163,0.3885995,2.118273,3.281848
2.616915,2.566444,0.3876584,2.116804,3.282178
2.633591,2.562546,0.3870538,2.116024,3.283075
2.650048,2.557374,0.3860663,2.114608,3.284053
2.666614,2.552078,0.3855175,2.114257,3.285184
2.683181,2.548681,0.3851674,2.113769,3.286027
2.699748,2.545204,0.3858591,2.113802,3.286862
2.716315,2.54233,0.3860513,2.113366,3.287522
2.732886,2.538602,0.3865919,2.113181,3.287864
2.753357,2.534588,0.3866213,2.113797,3.288486
2.770239,2.531768,0.3867178,2.113935,3.288934
2.786493,2.52925,0.3863249,2.114236,3.289375
2.803058,2.527615,0.3861822,2.11375,3.289447
2.819627,2.526566,0.3861482,2.114077,3.290081
2.836556,2.525081,0.3860929,2.114913,3.290361
2.852894,2.523908,0.3851379,2.115497,3.290593
2.869701,2.522225,0.3846695,2.115859,3.291065
2.88589,2.519958,0.3841426,2.116043,3.291525
2.90246,2.517953,0.3832582,2.117167,3.29161
2.919026,2.516449,0.3825757,2.118057,3.291425
2.935592,2.514965,0.3827851,2.118905,3.291506
2.952159,2.512842,0.3823573,2.119607,3.291594
2.968723,2.511069,0.3829429,2.119352,3.291411
2.98532,2.50976,0.3830075,2.120309,3.290858
3.001858,2.507542,0.3834053,2.120831,3.290454
3.018423,2.505504,0.3827409,2.1213,3.290702
3.035018,2.503896,0.3829188,2.121955,3.290603
3.051977,2.502002,0.3823102,2.122022,3.290516
3.068125,2.500299,0.3826011,2.122576,3.291008
3.084692,2.499665,0.3831413,2.122872,3.290602
3.101314,2.499438,0.3832197,2.123057,3.289686
3.117825,2.49837,0.3827649,2.123738,3.288884
3.134391,2.499104,0.3824393,2.125603,3.287865
3.151146,2.499231,0.3817862,2.127937,3.287019
3.167523,2.498454,0.3824374,2.129047,3.286231
3.184402,2.497243,0.3820679,2.130312,3.285625
3.200658,2.495894,0.3817591,2.131981,3.285096
3.217223,2.495218,0.3818396,2.1329,3.285084
3.233792,2.493916,0.381288,2.133904,3.284366
3.250593,2.49404,0.3814053,2.134603,3.28443
3.266994,2.492356,0.3814628,2.134792,3.284652
3.283495,2.489783,0.3815945,2.134833,3.284709
3.300062,2.487245,0.3822166,2.134442,3.284335
3.316627,2.484509,0.3821858,2.134654,3.284262
3.333192,2.48198,0.3822173,2.134976,3.283782
3.349844,2.479415,0.3820966,2.135284,3.282594
3.366323,2.476646,0.3817753,2.13595,3.281902
3.38289,2.473863,0.3818717,2.136714,3.281093
3.399946,2.47105,0.3810425,2.137478,3.280391
3.416036,2.470338,0.3809057,2.13835,3.279199
3.432592,2.468596,0.3796307,2.139422,3.278447
3.449158,2.467336,0.3791254,2.140618,3.278078
3.465725,2.465743,0.3781363,2.141653,3.276937
3.482291,2.465505,0.3772438,2.143132,3.276805
3.498856,2.4646,0.3766867,2.144185,3.276024
3.515945,2.464789,0.3763243,2.14588,3.275773
3.532176,2.464805,0.3767107,2.146352,3.275985
3.548556,2.4647,0.3771754,2.146602,3.27626
3.565123,2.464461,0.3774994,2.148139,3.276407
3.581691,2.464379,0.3781264,2.149241,3.27688
3.598311,2.465489,0.3781001,2.150205,3.276473
3.614823,2.466598,0.3783264,2.151902,3.276021
3.63139,2.469604,0.3782806,2.153919,3.276583
3.648115,2.473091,0.3784778,2.155764,3.276684
3.66461,2.47661,0.3787011,2.157775,3.27717
3.68109,2.480523,0.3791592,2.158963,3.276696
3.697655,2.485368,0.3801376,2.160238,3.276202
3.714224,2.491724,0.3801267,2.162457,3.275343
3.730912,2.497689,0.3803993,2.164661,3.274588
3.747356,2.501071,0.3812076,2.165706,3.274205
3.763924,2.502332,0.380737,2.166279,3.273877
3.780572,2.502356,0.3814996,2.166423,3.273723
3.797236,2.503436,0.3818448,2.166663,3.273197
3.813623,2.504771,0.381616,2.166763,3.273104
3.830762,2.5061,0.3814131,2.167221,3.272956
3.846759,2.508081,0.381504,2.167613,3.272539
3.863972,2.509449,0.3813314,2.167887,3.272821
3.880416,2.510408,0.3814256,2.167603,3.27357
3.896519,2.511217,0.3807055,2.167596,3.274316
3.913471,2.512758,0.380614,2.167662,3.275119
3.92959,2.512724,0.3808346,2.16763,3.27537
3.946689,2.512331,0.3804858,2.167964,3.276615
3.962794,2.510564,0.3801434,2.167387,3.277359
3.979874,2.509043,0.3795184,2.16684,3.278544
3.995898,2.506679,0.3809909,2.166438,3.27875
4.012423,2.504739,0.3820243,2.1654,3.278893
4.029472,2.502383,0.383441,2.164911,3.279615
4.045556,2.499795,0.3838027,2.16336,3.280508
4.062233,2.497216,0.3836403,2.163257,3.280723
4.078776,2.49391,0.3842736,2.162497,3.281751
4.095257,2.492041,0.38523,2.16221,3.282141
4.111824,2.489815,0.3852382,2.161567,3.282914
4.12839,2.488677,0.3845326,2.161612,3.283093
